step,arm_id,arm_name,start_fish_population,start_ships,end_fish_population,end_ships,hatch,death,catch,revenue,cost,profit,ship_building,ship_scrap,density,reward
105,1,baseline_laissez_faire,89.23489674729852,0.0014935904413852328,89.92094706132083,0.0013691245712697967,5.354093804837911,4.661379471374609,0.006664019440988164,0.13328038881976328,0.3733976103463082,-0.2401172215265449,0.0,0.00012446587011543606,0.8923489674729852,-9.925305994670426
106,1,baseline_laissez_faire,89.92094706132083,0.0013691245712697967,90.61280572586095,0.0012550308569973137,5.39525682367925,4.6972425102344495,0.006155648904675248,0.12311297809350495,0.34228114281744915,-0.21916816472394418,0.0,0.00011409371427248306,0.8992094706132083,-9.924708496726506
107,1,baseline_laissez_faire,90.61280572586095,0.0012550308569973137,91.31047840026078,0.0011504449522475376,5.436768343551657,4.733409575790572,0.005686093361252919,0.11372186722505838,0.3137577142493284,-0.20003584702427002,0.0,0.00010458590474977615,0.9061280572586096,-9.924107970513473
108,1,baseline_laissez_faire,91.31047840026078,0.0011504449522475376,92.01397374639063,0.0010545745395602428,5.478628704015646,4.7698809739376475,0.005252383948144391,0.10504767896288783,0.2876112380618844,-0.18256355909899655,0.0,9.58704126872948e-05,0.9131047840026078,-9.923504252103774
109,1,baseline_laissez_faire,92.01397374639063,0.0010545745395602428,92.72330322384406,0.0009666933279302226,5.520838424783438,4.806657167630175,0.004851779699835408,0.09703559399670816,0.2636436348900607,-0.16660804089335254,0.0,8.788121163002024e-05,0.9201397374639063,-9.92289718868769
110,1,baseline_laissez_faire,92.72330322384406,0.0009666933279302226,93.43848090116123,0.0008861355506027041,5.563398193430643,4.843738766184968,0.0044817499285070474,0.08963499857014096,0.24167333198255564,-0.15203833341241468,0.0,8.055777732751855e-05,0.9272330322384406,-9.922286637582445
111,1,baseline_laissez_faire,93.43848090116123,0.0008861355506027041,94.15952328182378,0.0008122909213858121,5.606308854069673,4.881126515421081,0.004139957986041537,0.08279915972083074,0.22153388765067603,-0.1387347279298453,0.0,7.3844629216892e-05,0.9343848090116122,-9.92167246532641
112,1,baseline_laissez_faire,94.15952328182378,0.0008122909213858121,94.88644914386553,0.0007446000112703278,5.649571396909427,4.918821288571476,0.003824246296192073,0.07648492592384146,0.203072730346453,-0.12658780442261156,0.0,6.769091011548434e-05,0.9415952328182378,-9.9210545468512
113,1,baseline_laissez_faire,94.88644914386553,0.0007446000112703278,95.61927939203628,0.0006825500103311338,5.693186948631932,4.956824077906086,0.0035326225550961826,0.07065245110192366,0.18615000281758193,-0.11549755171565827,0.0,6.205000093919398e-05,0.9488644914386554,-9.92043276472502
114,1,baseline_laissez_faire,95.61927939203628,0.0006825500103311338,96.35803692154087,0.0006256708428035394,5.737156763522177,4.995135987010732,0.0032632470068444967,0.06526494013688994,0.17063750258278346,-0.10537256244589352,0.0,5.687916752759449e-05,0.9561927939203627,-9.919807008461161
115,1,baseline_laissez_faire,96.35803692154087,0.0006256708428035394,97.1027464924539,0.0005735316059032444,5.781482215292452,5.033758223670839,0.0030144207085797516,0.06028841417159503,0.15641771070088484,-0.09612929652928981,0.0,5.2139236900294944e-05,0.9635803692154087,-9.919177173886151
116,1,baseline_laissez_faire,97.1027464924539,0.0005735316059032444,97.85343461398155,0.0005257373054113074,5.826164789547234,5.072692093312918,0.002784574706671636,0.05569149413343272,0.1433829014758111,-0.08769140734237837,0.0,4.7794300491937035e-05,0.9710274649245391,-9.918543162562358
117,1,baseline_laissez_faire,97.85343461398155,0.0005257373054113074,98.61012943780791,0.0004819258632936985,5.8712060768388925,5.111938992960567,0.002572260051959811,0.05144520103919622,0.13143432635282687,-0.07998912531363064,0.0,4.381144211760895e-05,0.9785343461398155,-9.917904881260474
118,1,baseline_laissez_faire,98.61012943780791,0.0004819258632936985,99.37286065982332,0.0004417653746858903,5.916607766268474,5.151500405665132,0.0023761385879409462,0.04752277175881892,0.12048146582342462,-0.0729586940646057,0.0,4.016048860780821e-05,0.9861012943780791,-9.917262241477545
119,1,baseline_laissez_faire,99.37286065982332,0.0004417653746858903,100.14165942958724,0.0004049515934620661,5.962371639589398,5.191377895374326,0.0021949744511497804,0.043899489022995605,0.11044134367147257,-0.06654185464847696,0.0,3.681378122382419e-05,0.9937286065982331,-9.91661515899666
0,3,moderate_taxation,1000.0,1.0,977.7916666666666,1.044871794871795,60.0,57.208333333333336,25.0,500.0,250.0,250.0,0.1282051282051282,0.08333333333333333,10.0,1.0648263888888887
1,3,moderate_taxation,977.7916666666666,1.044871794871795,954.7954665709858,1.090805073416612,58.6675,55.634724668330435,26.028975427350428,520.5795085470086,261.21794871794873,259.36155982905984,0.1330059281174666,0.08707264957264958,9.777916666666666,1.0550244486382145
2,3,moderate_taxation,954.7954665709858,1.090805073416612,930.987398751855,1.1377285078635297,57.28772799425915,54.02290631559781,27.0728894977921,541.457789955842,272.701268354153,268.75652160168903,0.1378238572316354,0.09090042278471766,9.547954665709858,1.0445793538949015
3,3,moderate_taxation,930.987398751855,1.1377285078635297,906.3372024720134,1.1855591930587668,55.8592439251113,52.380297923732115,28.129142281220915,562.5828456244183,284.43212696588245,278.1507186585358,0.1426413941838645,0.09481070898862748,9.30987398751855,1.0334317207185468
4,3,moderate_taxation,906.3372024720134,1.1855591930587668,880.8271113002976,1.2342017603100948,54.3802321483208,50.69551465619506,29.194808663841545,583.896173276831,296.3897982646917,287.50637501213924,0.14743916667289192,0.0987965994215639,9.063372024720133,1.021528967762387
5,3,moderate_taxation,880.8271113002976,1.2342017603100948,854.441006696081,1.2835484182105974,52.849626678017856,48.96902083053973,30.266710451694724,605.3342090338945,308.5504400775237,296.78376895637075,0.15219680459301063,0.1028501466925079,8.808271113002975,1.0088179412031049
6,3,moderate_taxation,854.441006696081,1.2835484182105974,827.1645874424199,1.3334786363359827,51.26646040176486,47.20149726260731,31.341382392818648,626.827647856373,320.88710455264936,305.94054330372364,0.15689258630960187,0.10696236818421645,8.54441006696081,0.995244366172407
7,3,moderate_taxation,827.1645874424199,1.3334786363359827,798.9855355459563,1.3838589410844806,49.6298752465452,45.39385055560063,32.41507658740817,648.3015317481635,333.36965908399566,314.9318726641678,0.161503524443163,0.11112321969466522,8.2716458744242,0.980753152285798
8,3,moderate_taxation,798.9855355459563,1.3838589410844806,769.8936759267775,1.434542840690188,47.93913213275737,43.5472208805123,33.483770871423864,669.6754174284773,345.96473527112016,323.71068215735716,0.16600547802941393,0.11532157842370672,7.989855355459563,0.9652887454296717
9,3,moderate_taxation,769.8936759267775,1.434542840690188,739.8811269985001,1.4853708961653926,46.19362055560665,41.66298798581647,34.54318149806759,690.8636299613518,358.63571017254696,332.2279197888048,0.17037329219938707,0.11954523672418232,7.6989367592677755,0.9487955256208882
10,3,moderate_taxation,739.8811269985001,1.4853708961653926,708.9424390482092,1.53617095418308,44.39286761991001,39.74277518006517,35.58878039013574,711.7756078027148,371.34272404134816,340.43288376136667,0.17458096603147008,0.12378090801378272,7.398811269985001,0.9312182496348742
11,3,moderate_taxation,708.9424390482092,1.53617095418308,676.9995917572826,1.586758556644956,42.53654634289255,37.863576463760204,36.615817170058946,732.316343401179,384.04273854576996,348.273604855409,0.1786018486437995,0.12801424618192334,7.089424390482091,0.9124399313198112
12,3,moderate_taxation,676.9995917572826,1.586758556644956,643.997229223252,1.6361840115150583,40.619975505436955,36.07646095883032,37.5458770806372,750.9175416127439,396.68963916123903,354.22790245150486,0.18165533459051533,0.132229879720413,6.7699959175728255,0.8908922601375482
13,3,moderate_taxation,643.997229223252,1.6361840115150583,610.0075625312044,1.6838260546708281,38.639833753395116,34.23810600025713,38.39139444518564,767.8278889037128,409.04600287876457,358.7818860249483,0.18399071078202478,0.13634866762625486,6.43997229223252,0.8671215214676187
14,3,moderate_taxation,610.0075625312044,1.6838260546708281,575.0888524502574,1.7293333168039575,36.60045375187226,32.35329339725335,39.16587043556595,783.317408711319,420.95651366770704,362.36089504361195,0.1858261000223651,0.1403188378892357,6.100075625312043,0.8416016054188264
15,3,moderate_taxation,575.0888524502574,1.7293333168039575,539.5215408813668,1.7701451818211544,34.50533114701544,30.425986217647637,39.64665649825833,792.9331299651666,432.3333292009894,360.5998007641772,0.18492297475086011,0.14411110973366312,5.750888524502574,0.8102010848319829
16,3,moderate_taxation,539.5215408813668,1.7701451818211544,503.5307960003784,1.8048170962831902,32.37129245288201,28.472281298760635,39.889756035109805,797.7951207021961,442.5362954552886,355.25882524690746,0.18218401294713205,0.1475120984850962,5.395215408813669,0.7748678219138895
17,3,moderate_taxation,503.5307960003784,1.8048170962831902,467.2811139502358,1.8328396815944967,30.211847760022703,26.50497513147211,39.956554678693195,799.1310935738638,451.20427407079757,347.92681950306627,0.17842401000157246,0.15040142469026585,5.0353079600037844,0.7373277477949294
18,3,moderate_taxation,467.2811139502358,1.8328396815944967,431.4021931995719,1.8488810923560346,28.03686683701415,24.54943160554162,39.366355982136426,787.3271196427286,458.2099203986242,329.11719924410437,0.16877805089441253,0.15273664013287472,4.672811139502358,0.6886190269104143
19,3,moderate_taxation,431.4021931995719,1.8488810923560346,396.1874607197347,1.852135913276932,25.884131591974313,22.648346502180843,38.4505175696307,769.010351392614,462.22027308900863,306.79007830360536,0.1573282452839002,0.1540734243630029,4.314021931995719,0.6369462955700509
20,3,moderate_taxation,396.1874607197347,1.852135913276932,362.06413855219864,1.8409482679151032,23.771247643184083,20.78506202216173,37.10950778855842,742.1901557711683,463.033978319233,279.1561774519353,0.14315701407791556,0.15434465943974432,3.961874607197347,0.5808762929121009
21,3,moderate_taxation,362.06413855219864,1.8409482679151032,330.62187311193406,1.8021232912371095,21.723848313131917,18.981990953751883,34.184122799644605,683.6824559928921,460.23706697877583,223.44538901411624,0.11458737898159807,0.15341235565959194,3.6206413855219863,0.49896361660739463
22,3,moderate_taxation,330.62187311193406,1.8021232912371095,302.1097624293778,1.7391273553543052,19.837312386716043,17.322733936080382,31.026689133191958,620.5337826638391,450.53082280927737,170.00295985456177,0.08718100505362142,0.15017694093642578,3.3062187311193405,0.4217610952123766
23,3,moderate_taxation,302.1097624293778,1.7391273553543052,276.6065635936477,1.6564647554033594,18.126585745762664,15.819886372527382,27.80989820896533,556.1979641793066,434.7818388385763,121.41612534073033,0.06226467966191299,0.14492727961285876,3.0210976242937777,0.3519215950021034
24,3,moderate_taxation,276.6065635936477,1.6564647554033594,254.51936916630717,1.5543307233048984,16.59639381561886,14.477070792365078,24.206517450594333,484.13034901188666,414.1161888508398,70.01416016104685,0.03590469751848556,0.1380387296169466,2.766065635936477,0.28211363446630283
25,3,moderate_taxation,254.51936916630717,1.5543307233048984,235.6495171702359,1.4391279595334012,15.27116214997843,13.315212445607138,20.825801700442558,416.51603400885114,388.5826808262246,27.933353182626547,0.01432479650391105,0.1295275602754082,2.5451936916630715,0.2243079508244898
26,3,moderate_taxation,235.6495171702359,1.4391279595334012,219.67578290576157,1.3192006295722845,14.138971030214153,12.324042585845717,17.78866270884276,355.77325417685523,359.7819898833503,-4.008735706495088,0.0,0.11992732996111677,2.356495171702359,0.17905441671497288
27,3,moderate_taxation,219.67578290576157,1.3192006295722845,206.2218634083966,1.2092672437745942,13.180546974345694,11.487183138345445,15.147283333365213,302.94566666730424,329.8001573930711,-26.85449072576688,0.0,0.10993338579769037,2.1967578290576157,0.14499706211456362
28,3,moderate_taxation,206.2218634083966,1.2092672437745942,194.82248057517236,1.1084949734600447,12.373311804503794,10.782501043646482,12.990193594081536,259.8038718816307,302.31681094364853,-42.512939062017836,0.0,0.10077227031454951,2.062218634083966,0.11983912808395913
29,3,moderate_taxation,194.82248057517236,1.1084949734600447,185.10785301335062,1.0161203923383744,11.68934883451034,10.18554840224794,11.218427994084154,224.36855988168307,277.1237433650112,-52.755183483328125,0.0,0.0923745811216704,1.9482248057517237,0.10150136069446407
30,3,moderate_taxation,185.10785301335062,1.0161203923383744,176.78690470657975,0.9314436929768432,11.106471180801037,9.676906976149908,9.750512511422007,195.01025022844016,254.0300980845936,-59.01984785615343,0.0,0.0846766993615312,1.8510785301335062,0.08830257273266301
31,3,moderate_taxation,176.78690470657975,0.9314436929768432,169.63337714406546,0.8538233852287729,10.607214282394784,9.241298763048352,8.519443081860723,170.38886163721446,232.8609232442108,-62.472061606996334,0.0,0.07762030774807026,1.7678690470657974,0.07888908601305822
32,3,moderate_taxation,169.63337714406546,0.8538233852287729,163.4648620621163,0.7826714364597085,10.178002628643927,8.866852071354094,7.479665639238987,149.59331278477973,213.4558463071932,-63.862533522413486,0.0,0.0711519487690644,1.6963337714406546,0.07235818486268343
33,3,moderate_taxation,163.4648620621163,0.7826714364597085,158.1331018766687,0.7174488167547328,9.807891723726978,8.543999450112883,6.595652459061729,131.91304918123458,195.66785911492713,-63.75480993369254,0.0,0.06522261970497571,1.634648620621163,0.06802277496353137
34,3,moderate_taxation,158.1331018766687,0.7174488167547328,153.51667042999654,0.6576614153585051,9.48798611260012,8.264967117090913,5.839450442181373,116.78900884362746,179.3622041886832,-62.57319534505574,0.0,0.059787401396227735,1.581331018766687,0.06535736334660805
35,3,moderate_taxation,153.51667042999654,0.6576614153585051,149.51539778795532,0.602856297411963,9.211000225799792,8.023389933154116,5.188882934686899,103.77765869373798,164.41535383962628,-60.6376951458883,0.0,0.05480511794654209,1.5351667042999653,0.06395846967740781
36,3,moderate_taxation,149.51539778795532,0.602856297411963,146.04608573480067,0.5526182726276327,8.97092386727732,7.814018287104472,4.626217633327487,92.52435266654973,150.71407435299076,-58.18972168644103,0.0,0.05023802478433025,1.4951539778795533,0.06351534975922618
37,3,moderate_taxation,146.04608573480067,0.5526182726276327,143.039187514303,0.5065667499086633,8.76276514408804,7.632492950005952,4.137170414579753,82.74340829159506,138.1545681569082,-55.41115986531314,0.0,0.046051522718969395,1.4604608573480067,0.0637881630632727
38,3,moderate_taxation,143.039187514303,0.5065667499086633,140.43621438797643,0.4643528540829414,8.58235125085818,7.475170675398596,3.710153701786137,74.20307403572274,126.64168747716583,-52.438613441443096,0.0,0.042213895825721943,1.43039187514303,0.06459156521520393
39,3,moderate_taxation,140.43621438797643,0.4643528540829414,138.1876946879523,0.425656782909363,8.426172863278586,7.338988028682214,3.3357045346205014,66.71409069241002,116.08821352073535,-49.374122828325326,0.0,0.03869607117357845,1.4043621438797644,0.06578228941163491
